From	To
A6QET7	229891083
A6QET7	446994717
A8Z148	229891084
A8Z148	160367698
A8Z148	446994717
Q7A724	13700517
Q7A724	446994715
Q7A724	81706116
Q8NXT0	81762760
Q8NXT0	446994717
Q8NXT0	21203755
P60689	13700752
P60689	46396164
P60689	446212819
Q6GBK3	49243942
Q6GBK3	446994717
Q6GBK3	81649835
Q49VH3	499623000
Q49VH3	72495916
Q49VH3	123641823
Q6GJ43	446994715
Q6GJ43	49240984
Q6GJ43	81651640
Q2G210	88194398
Q2G210	122540499
Q2G210	87201956
Q2G210	446994717
Q8CQ46	81843072
Q8CQ46	27467319
Q8CQ46	27314862
Q8CQ46	487750242
Q2G2H6	88194641
Q2G2H6	446939050
Q2G2H6	122540626
Q2G2H6	87202199
Q0Q2J6	123043443
Q0Q2J6	446994717
Q5HHD8	446939050
Q5HHD8	57285824
Q5HHD8	81694872
Q5HRA8	57636948
Q5HRA8	81675307
Q5HRA8	487750242
Q8CPV3	27315103
Q8CPV3	27467559
Q8CPV3	487750045
Q8CPV3	81842996
Q4L4W2	123659777
Q4L4W2	499595537
Q4L4W2	68447729
P60692	14246716
P60692	46396167
P60692	446939050
Q4L447	499595796
Q4L447	68447996
Q4L447	123659466
Q5HI40	81695080
Q5HI40	446539296
Q5HI40	57285655
Q49W86	123642130
Q49W86	72495652
Q49W86	499622784
Q99VY7	446539296
Q99VY7	14246396
Q99VY7	81782023
Q4L4W3	68447728
Q4L4W3	123659779
Q4L4W3	499595536
Q5HRA7	57636949
Q5HRA7	487750145
Q5HRA7	81675306
Q5HQL5	81675107
Q5HQL5	487750045
Q5HQL5	57637141
Q4L448	123659468
Q4L448	68447995
Q4L448	499595795
A7X0F5	229891096
A7X0F5	446513105
A7X0F5	156721407
Q8CQ45	27467320
Q8CQ45	27314863
Q8CQ45	487750145
Q8CQ45	81843071
Q0Q2J5	446539296
Q0Q2J5	123043441
Q49VH4	72495915
Q49VH4	123641825
Q49VH4	488414647
Q2G2H9	88194640
Q2G2H9	87202198
Q2G2H9	446513105
Q2G2H9	122540628
Q2YWU0	446513105
Q2YWU0	82656092
Q2YWU0	123548856
Q6GIE2	446513105
Q6GIE2	81651459
Q6GIE2	49241235
Q5HHD9	81694873
Q5HHD9	446513105
Q5HHD9	57285823
Q2FIC9	87127628
Q2FIC9	123486615
P60694	446939050
P60694	46396169
P60699	21203995
P60699	446513105
P60699	46396174
A6U053	446513105
A6U053	149945885
A6U053	229891097
Q5HQL6	487749990
Q5HQL6	81675108
Q5HQL6	57637140
Q6GAY0	49244165
Q6GAY0	446513105
Q6GAY0	81649673
A5IRC4	446513105
A5IRC4	147740449
A5IRC4	229891098
Q2FJ09	123486925
Q2FJ09	87126293
Q49W85	72495653
Q49W85	499622785
Q49W85	123642129
P60696	446513105
P60696	46396171
P60696	14246715
Q2YSV1	123547775
Q2YSV1	82655863
Q2YSV1	446328760
Q2G2E1	88194400
Q2G2E1	499766257
Q2G2E1	229891212
Q2G2E1	87201958
A6TZA5	149945587
A6TZA5	446328757
A6TZA5	229891102
Q7A722	81706114
Q7A722	13700519
Q7A722	446328757
A8Z150	446328756
A8Z150	229891107
A8Z150	160367700
Q6GBK1	446328756
Q6GBK1	81649833
Q6GBK1	49243944
Q99VY6	81782022
Q99VY6	446328757
Q99VY6	14246397
Q8CPV4	487749990
Q8CPV4	27467558
Q8CPV4	81842997
Q8CPV4	27315102
A5IQI1	147740156
A5IQI1	446328757
A5IQI1	229891105
Q8NXS9	446328756
Q8NXS9	81762759
Q8NXS9	21203757
Q4L449	68447994
Q4L449	123659470
Q4L449	499595794
Q4L4W1	123659775
Q4L4W1	68447730
Q4L4W1	499595538
Q0Q2J4	446328756
Q0Q2J4	229891208
Q0Q2J4	110332141
A7WZ83	229891101
A7WZ83	446328757
A7WZ83	156721091
A6QFF6	446513105
A6QFF6	229891099
A6QFF6	150373828
A6QET9	446328756
A6QET9	229891209
A6QET9	150373611
P0C947	229891106
Q8CTM8	81844061
Q8CTM8	27467321
Q8CTM8	487750219
Q8CTM8	27314864
P60697	446513105
P60697	13700750
P60697	46396172
P60698	46396173
P60698	446513105
P60698	110332133
Q49VH5	123641826
Q49VH5	499622999
Q49VH5	72495914
Q5HRA6	81675305
Q5HRA6	57636950
Q5HRA6	487750219
A8Z053	446513105
A8Z053	229891100
A8Z053	160367956
Q5HI39	446328756
Q5HI39	57285656
Q5HI39	81695079
P35724	549686
P35724	460828
P35724	486087
P35724	6322786
O34385	489321740
O34385	16080129
O34385	728886004
O34385	2635561
O34385	14916932
Q8Y653	16411301
Q8Y653	16803887
Q8Y653	20455054
Q8Y653	489820264
Q92AG1	16414462
Q92AG1	20455063
Q92AG1	499300732
Q55281	499174958
Q55281	755076
Q55281	2492541
Q55281	1653001
Q9KFG3	10173129
Q9KFG3	499199154
Q9KFG3	20455072
O34338	490533472
O34338	2635560
O34338	16080128
O34338	728886003
O34338	14916931
Q55282	755077
Q55282	1653000
Q55282	499174957
Q55282	2501365
Q9KD30	499200014
Q9KD30	20455071
Q9KD30	10174005
Q9KD29	10174006
Q9KD29	499200015
Q9KD29	20455070
Q8Y651	16803889
Q8Y651	489829319
Q8Y651	16411303
Q8Y651	20455052
Q9RPF2	12644542
Q9RPF2	15596006
Q9RPF2	9946702
Q9RPF2	489205145
A5G348	500986948
A5G348	146403753
A5G348	172047781
A0KG66	117619097
A0KG66	171855193
A0KG66	500023950
A0KG66	117560504
Q92AG0	20455062
Q92AG0	489863865
Q92AG0	16414463
Q8Y652	489824505
Q8Y652	16803888
Q8Y652	16411302
Q8Y652	20455053
Q492G8	499602308
Q492G8	71796380
Q492G8	123640856
O34500	16080126
O34500	489321747
O34500	728886001
O34500	2635558
O34500	20455043
O35024	728886002
O35024	489321744
O35024	16080127
O35024	14916933
O35024	2635559
Q92AF9	16414464
Q92AF9	499300733
Q92AF9	20455061
P65544	54041524
P65544	489054376
Q8UEM1	159140172
Q8UEM1	32129754
Q8UEM1	159184892
Q0B8F7	122321302
Q0B8F7	499978294
Q0B8F7	115284050
Q0B8F7	773032063
Q89K67	32129746
Q89K67	27380155
Q89K67	27353309
Q89K67	499400338
A8ADJ8	157081883
A8ADJ8	172044491
A8ADJ8	581977794
P96593	728883325
P96593	3025117
P96593	2632736
P96593	1881246
P96593	489327069
P96593	16077503
A7ZPK2	167011802
A7ZPK2	446108514
A7ZPK2	157077163
Q9RTP8	499190804
Q9RTP8	8928232
Q9RTP8	6459478
Q9RTP8	15806712
B7UGA0	215265726
B7UGA0	254811525
B7UGA0	446108501
Q8R7S2	20517329
Q8R7S2	499336413
Q8R7S2	32129753
Q1QZ83	91796086
Q1QZ83	122420531
P0A771	15832525
P0A771	937300853
P0A771	12516769
P0A771	814571399
P0A771	814580786
P0A771	446108514
P0A771	67468703
P0A771	821095070
P0A771	13362741
B5YZU5	446108514
B5YZU5	209160483
B5YZU5	238058370
B7NPS9	226704799
B7NPS9	446108514
B7NPS9	218370847
B7NPS9	218700861
B7MH51	218366115
B7MH51	226704798
B7LCE3	254811526
B7LCE3	446108514
B7LCE3	218352766
B1X9R3	229470223
B1X9R3	169889841
B1X9R3	446108514
B7M6R1	226704800
B7M6R1	446108514
B7M6R1	218361702
C4ZVS8	446108514
C4ZVS8	259495857
C4ZVS8	238861721
A1ADR7	115513732
A1ADR7	446108514
A1ADR7	166217230
Q97TN5	499193208
Q97TN5	14994379
Q97TN5	20455066
Q97TN5	15004767
Q9RPF3	489203684
Q9RPF3	9950559
Q9RPF3	15599530
Q9RPF3	5670180
Q9RPF3	9087166
P0A770	446108514
P0A770	67468702
P0A770	26109179
A8A2P6	167011803
A8A2P6	446108529
A8A2P6	157067545
B1IX71	169754245
B1IX71	446108514
B1IX71	189028676
B6I6U2	238058371
B6I6U2	446108514
B6I6U2	209913138
P0A769	67468701
P0A769	808735723
P0A769	1788736
P0A769	808731304
P0A769	808714206
P0A769	731471330
P0A769	808709844
P0A769	446108514
P0A769	808718615
P0A769	808701110
P0A769	1799804
P0A769	802135805
P0A769	808722987
P0A769	808705484
P0A769	16130324
Q0TF69	110344173
Q0TF69	446108514
Q0TF69	123147857
B7MY49	254811527
B7MY49	446108514
B7MY49	218428098
B7N5Z2	218433006
B7N5Z2	446108514
B7N5Z2	226704801
B7N5Z2	218705909
P65545	23348290
P65545	489054376
P65545	54037831
P65545	343383278
B1LMI9	170521710
B1LMI9	446108514
B1LMI9	226704802
B2VDY7	501409291
B2VDY7	188028299
B2VDY7	238689690
Q1R8X4	446108514
Q1R8X4	91073309
Q1R8X4	122422988
B5XVU3	238058372
B5XVU3	501534905
B5XVU3	206570037
Q03TH5	499986407
Q03TH5	122270309
Q03TH5	116098348
A6TC38	489002790
A6TC38	150956129
A6TC38	166217232
Q03D26	499993224
Q03D26	122264934
Q03D26	116103754
Q03D26	116493604
Q8GH68	380031325
Q8GH68	38258171
Q8GH68	489739629
Q8GH68	342240568
Q92BT1	20455064
Q92BT1	499300596
Q92BT1	16413936
B3W6P3	190711162
B3W6P3	489664213
B3W6P3	238692996
Q0BW85	499949993
Q0BW85	114314857
Q0BW85	122328332
B8DE85	217333698
B8DE85	489818113
B8DE85	254811528
Q38UX8	123563716
Q38UX8	499694655
Q38UX8	78610954
Q93V04	227263538
Q93V04	14020795
Q93V04	38258217
Q93V04	227306942
Q50103	699313
Q50103	15828133
Q50103	499211176
Q50103	18202555
Q50103	13093687
O69443	31792112
O69443	499252929
O69443	3097212
O69443	768983369
O69443	41019479
A0AIM7	116741735
A0AIM7	123461049
A0AIM7	500021519
C1L2Y0	259495858
C1L2Y0	225876487
C1L2Y0	489818113
Q8ZSB0	17134686
Q8ZSB0	20455059
Q8ZSB0	499303154
P9WIZ5	623369739
P9WIZ5	395137650
P9WIZ5	444894418
P9WIZ5	489995610
P9WIZ5	57116797
P9WIZ5	614095348
C6D9J9	251753709
C6D9J9	502366481
C6D9J9	259495859
A7MP48	156531293
A7MP48	501073152
A7MP48	166217231
Q71ZP6	46880920
Q71ZP6	489818113
Q71ZP6	67460879
Q57LU5	446053880
Q57LU5	62128614
Q57LU5	75481891
Q98I99	14023009
Q98I99	499213429
Q98I99	20455067
Q5PNF0	446053879
Q5PNF0	56126951
Q5PNF0	81362025
A4WD10	506440206
A4WD10	167011804
A4WD10	145319443
B5RCN6	238690506
B5RCN6	205273303
B5RCN6	446053877
B5R3U1	238690456
B5R3U1	206709630
B5R3U1	446053877
C0PZC8	446053880
C0PZC8	224467581
C0PZC8	254811529
Q8Z4X5	446053879
Q8Z4X5	20455057
Q8Z4X5	29136595
Q8Z4X5	16761334
Q8Z4X5	16503633
Q8XSF6	499313048
Q8XSF6	17430990
Q8XSF6	20455050
B7LL85	226704803
B7LL85	218355701
B7LL85	446108514
Q03DK0	122265107
Q03DK0	488921793
Q03DK0	116103579
Q03DK0	227263454
Q03DK0	227306858
Q9RPF4	16765734
Q9RPF4	446053880
Q9RPF4	16420952
Q9RPF4	8928231
Q8Y773	16410853
Q8Y773	489818113
Q8Y773	20455055
Q8Y773	16803464
B4TQE4	238693649
B4TQE4	194710593
B4TQE4	446053879
B5BB80	238689921
B5BB80	446053879
B5BB80	197093104
Q31Y80	123559077
Q31Y80	81246270
Q31Y80	446108514
Q32DF6	82777791
Q32DF6	446108524
Q32DF6	123561992
Q32DF6	81241939
P9WIZ4	13880512
P9WIZ4	614095342
P9WIZ4	623747227
Q0T2A8	110615890
Q0T2A8	446108520
Q0T2A8	122957307
B2TWY8	238691716
B2TWY8	187428783
B2TWY8	446108514
A7X111	446983581
A7X111	166217233
A7X111	156721563
A6U0S3	446983586
A6U0S3	189028677
A6U0S3	149946105
Q2FHX5	87126935
Q2FHX5	123486409
Q2G2G3	122540617
Q2G2G3	87202362
Q2G2G3	446983586
Q2G2G3	88194804
Q3YZE0	123616595
Q3YZE0	73856415
Q3YZE0	446108514
Q2YX69	82656245
Q2YX69	446983590
Q2YX69	123548959
Q5HGX9	71151937
Q5HGX9	446983586
Q5HGX9	57285900
A6QFW1	150373983
A6QFW1	172048822
A6QFW1	446983586
Q931T9	446983581
Q931T9	14246875
Q931T9	71151938
A5IRZ2	189028678
A5IRZ2	446983586
A5IRZ2	147740667
Q99UZ7	13700906
Q99UZ7	71151939
Q99UZ7	446983586
Q6GHY0	446983575
Q6GHY0	71151940
Q6GHY0	49241397
Q6GAA9	71151941
Q6GAA9	49244386
Q6GAA9	446983586
Q5HQ64	57637291
Q5HQ64	71151944
Q7A166	21204155
Q7A166	446983586
Q7A166	71151942
Q4L5B9	123659907
Q4L5B9	68447572
Q4L5B9	499595389
A1WR47	171769493
A1WR47	121555955
A1WR47	500136084
Q49WM9	123642282
Q49WM9	72495509
A7N307	171769918
A7N307	156527720
A7N307	500808243
A7N307	538266822
Q8P8R8	499348023
Q8P8R8	21113301
Q8P8R8	21231610
Q8P8R8	32129751
Q8CPM6	27315265
Q8CPM6	27467721
Q8CPM6	71151943
Q8CPM6	488369959
A1JLC3	123441556
A1JLC3	500139862
A1JLC3	166217234
A1JLC3	122088517
Q8PKX1	499363269
Q8PKX1	21108262
Q8PKX1	32129752
Q1C5Y6	488140413
Q1C5Y6	122383111
B2K911	488140413
B2K911	755384952
B2K911	186699133
B2K911	238691438
Q9PEL3	32129756
Q9PEL3	9105953
Q1CJV0	122384914
Q1CJV0	488140413
Q1CJV0	229680730
Q1CJV0	108775211
A4TMF6	488140413
A4TMF6	166217235
A4TMF6	145211061
A4TMF6	755366502
Q87EJ9	32129737
Q87EJ9	28056299
Q668N2	488140413
Q668N2	81638951
Q668N2	755363321
Q668N2	51590306
A7FGC8	488140413
A7FGC8	167011805
A7FGC8	152961077
B1JFZ6	488140413
B1JFZ6	169750214
B1JFZ6	755379648
B1JFZ6	238688386
A5HYT8	148287881
A5HYT8	166229058
A5HYT8	148378397
Q1QEW2	92392516
Q1QEW2	122416201
Q7MRX1	34483077
Q7MRX1	52783495
Q7MRX1	499451406
A7GAF5	152934149
A7GAF5	166227280
A7GAF5	500753455
Q8ZCK2	488140413
Q8ZCK2	218930031
Q8ZCK2	20455058
Q8ZCK2	21958283
Q8ZCK2	45437248
Q7M915	499451669
Q7M915	34483349
Q7M915	52783508
Q1QB33	499832938
Q1QB33	123264581
Q1QB33	92393845
A6VQU4	150841370
A6VQU4	501021048
A6VQU4	171704392
A8MEV0	501109112
A8MEV0	158140117
A8MEV0	167016840
C3P286	446064612
C3P286	254806496
C3P286	229265965
Q0VLM2	122959268
Q0VLM2	110648450
Q0VLM2	499909016
A0RLB0	118419584
A0RLB0	158512497
A0RLB0	446064612
B7JGQ0	226707711
B7JGQ0	446064612
B7JGQ0	218539863
Q81JX6	30265347
Q81JX6	52783524
Q81JX6	30260025
Q81JX6	49182086
Q81JX6	446064612
Q81JX6	49188159
Q81JX6	47506034
C3LFJ8	227006785
C3LFJ8	446064612
C3LFJ8	254806498
A8ERN6	157698450
A8ERN6	500862785
A8ERN6	166232582
C1F0Q1	225785827
C1F0Q1	446064612
C1F0Q1	254806488
C1F0Q1	753286744
B7HY84	226707728
B7HY84	446064625
B7HY84	217064896
A5I1C7	153937402
A5I1C7	148379271
A5I1C7	500499825
A5I1C7	148288755
A5I1C7	152933316
A5I1C7	166200332
Q630S4	753734244
Q630S4	51973705
Q630S4	446064613
Q630S4	57013157
Q5LG69	492240989
Q5LG69	73920499
Q5LG69	60492109
B9IRV7	221242855
B9IRV7	254806453
B9IRV7	446064613
B7IQX7	446064621
B7IQX7	218544153
B7IQX7	226707729
B7HFM2	446064620
B7HFM2	226707719
B7HFM2	218160808
Q814U5	446064620
Q814U5	52783519
Q814U5	30023355
Q814U5	29898916
Q9K6F9	52783506
Q9K6F9	499202355
Q9K6F9	10176394
A7GCY0	166200380
A7GCY0	152936369
A7GCY0	500755102
Q65DW1	489278356
Q65DW1	52005436
Q65DW1	52350119
Q65DW1	57013171
Q6HAV9	49481624
Q6HAV9	49333180
Q6HAV9	446064615
Q6HAV9	52783512
Q64X43	57013169
Q64X43	492240989
Q64X43	53712475
Q64X43	52215340
P39154	489320326
P39154	556882
P39154	732385
P39154	2636219
P39154	16080747
P39154	728886613
A7Z9R3	154353660
A7Z9R3	166228648
A7Z9R3	501067493
Q89Z16	496040204
Q89Z16	52783510
Q89Z16	29349969
Q89Z16	29341880
A6L3M0	149933586
A6L3M0	158513740
A6L3M0	500649227
A8FIC5	166232577
A8FIC5	157682848
A8FIC5	500860145
A1A3E3	500063817
A1A3E3	150416272
A1A3E3	118766047
Q5WB61	56911872
Q5WB61	499567919
Q5WB61	57013139
Q8G782	494110736
Q8G782	23325587
Q8G782	52783498
Q8G782	23464987
B2T9B0	226708008
B2T9B0	187719789
B2T9B0	501396946
A7ZB16	112801743
A7ZB16	500829009
A7ZB16	166227785
Q72XC7	52783523
Q72XC7	42740428
Q72XC7	446064624
A7GW20	166228147
A7GW20	500770375
A7GW20	112802164
B7GTW5	320457257
B7GTW5	501572304
B7GTW5	213522659
B7GTW5	254801471
Q9PIW1	218561847
Q9PIW1	52783507
Q9PIW1	488940921
Q9PIW1	112359553
A5ESV8	158513292
A5ESV8	500993666
A5ESV8	146410746
A7I3T2	153804599
A7I3T2	501058054
A7I3T2	166979830
A0RRL1	500052405
A0RRL1	150416276
A0RRL1	118414815
B3DU18	494110736
B3DU18	226696266
B3DU18	189428489
Q1R175	123265844
Q1R175	499824745
Q1R175	91795394
Q5HWZ9	488940921
Q5HWZ9	62287939
Q5HWZ9	57165978
A8AFN4	157082619
A8AFN4	501081452
A8AFN4	166977715
A7FTG8	500499825
A7FTG8	166977903
A7FTG8	152929555
Q3A931	123575361
Q3A931	77996071
Q3A931	499664692
A0PZ39	500040931
A0PZ39	118134406
A0PZ39	158512405
Q0TTS0	110675770
Q0TTS0	499909504
Q0TTS0	123345015
B1L008	501302967
B1L008	226708054
B1L008	169405515
A1VXQ0	488940921
A1VXQ0	87250210
A1VXQ0	158513874
A9VSC2	487942832
A9VSC2	163865209
A9VSC2	226707666
B8I1G8	506405192
B8I1G8	254800073
B8I1G8	219999165
Q898D6	28202702
Q898D6	52783497
Q898D6	737123477
Q0SVL9	123146298
Q0SVL9	110683708
A3DFC2	125714159
A3DFC2	158513253
A3DFC2	489613875
A7H1P4	500760975
A7H1P4	166980236
A7H1P4	152940008
Q8NQG6	21324237
Q8NQG6	41325689
Q8NQG6	19552684
Q8NQG6	499323894
Q8NQG6	52783515
A7MNM2	501073545
A7MNM2	166979844
A7MNM2	156531862
Q47ZC7	71147847
Q47ZC7	499355233
Q47ZC7	123631911
A8FJX5	172047013
A8FJX5	488940921
A8FJX5	157385447
B7KGD8	218171876
B7KGD8	506434498
B7KGD8	226701210
A5FQH9	146270551
A5FQH9	189040650
A5FQH9	499628783
Q3Z7F0	57224509
Q3Z7F0	499239287
Q3Z7F0	123618498
A4QE56	158513664
A4QE56	489952897
A4QE56	140845523
Q8XN03	18144194
Q8XN03	52783503
Q8XN03	489545341
Q3ZY72	123619841
Q3ZY72	73660559
Q3ZY72	499628783
Q30X24	123754820
Q30X24	499688013
Q30X24	78220423
A9KRD5	189038971
A9KRD5	160428446
A9KRD5	501155040
B7K3S3	218167726
B7K3S3	226701601
B7K3S3	501592047
B1WQP0	497229652
B1WQP0	171700361
B1WQP0	254803835
B1I6K8	226701193
B1I6K8	501260194
B1I6K8	169639131
Q97KG9	15023853
Q97KG9	52783504
Q97KG9	499266875
Q97KG9	15894237
C0QC85	223693819
C0QC85	506386117
C0QC85	259647030
B8J1I9	219869262
B8J1I9	501721853
B8J1I9	254800605
Q6APV5	57013196
Q6APV5	50875779
Q6APV5	499501493
Q8FTH1	52783520
Q8FTH1	737121111
Q8FTH1	23493438
A7ZMU3	166979572
A7ZMU3	752463003
A7ZMU3	157080422
A7ZMU3	481041758
A1VAL2	499242630
A1VAL2	120561734
A1VAL2	158513866
A4J9B4	134053696
A4J9B4	500209256
A4J9B4	189039839
B7USJ7	215265105
B7USJ7	254814091
B7USJ7	485707027
Q24Y92	122483385
Q24Y92	89333405
A8ZZT5	501125874
A8ZZT5	158510368
A8ZZT5	226734685
B7MVV0	481041758
B7MVV0	218427321
B7MVV0	254814093
B7M296	481041758
B7M296	218361162
B7M296	226725769
B7MBM7	226725766
B7MBM7	218365452
B1XH88	169889311
B1XH88	481041758
B1XH88	226725770
A1ABY9	150416310
A1ABY9	481041758
A1ABY9	115513104
C4ZZH7	259710236
C4ZZH7	481041758
C4ZZH7	238860224
Q0TH12	481041758
Q0TH12	123049144
Q0TH12	110343530
Q8FGU0	26108485
Q8FGU0	52783514
Q8FGU0	481041758
B7L6V0	481041758
B7L6V0	254814092
B7L6V0	218352116
C6BYL0	506332714
C6BYL0	242122921
C6BYL0	259646871
P76264	808718071
P76264	808722441
P76264	85675134
P76264	808713660
P76264	808700562
P76264	808730761
P76264	808709301
P76264	52788269
P76264	481041758
P76264	87081981
P76264	162135903
P76264	731470752
P76264	808735173
P76264	802135294
P76264	808704937
A8A118	166979573
A8A118	157066967
A8A118	481041758
Q1RAW9	481041758
Q1RAW9	150416311
Q1RAW9	91072614
B2VCK3	226703800
B2VCK3	188030528
B2VCK3	501411480
B1LD52	481041758
B1LD52	170520975
B1LD52	226725773
B5E9H5	197087446
B5E9H5	226736417
B5E9H5	501522197
B7LPM5	218356161
B7LPM5	226725774
B7LPM5	488362197
B6IBP8	226725772
B6IBP8	209912445
B6IBP8	481041758
B2KED0	226695925
B2KED0	501383925
B2KED0	186971891
Q8RII2	52783521
Q8RII2	19712835
Q8RII2	19704936
Q8RII2	499325218
C5D9N0	506345605
C5D9N0	239808893
C5D9N0	259646957
B0TI68	226695993
B0TI68	167591740
B0TI68	501238999
C6E019	259646865
C6E019	506318020
C6E019	251775982
B7NSA0	218699610
B7NSA0	501617471
B7NSA0	218369596
B7NSA0	226725768
A4ITK4	496156201
A4ITK4	134268463
A4ITK4	158513843
A6TAZ2	150955733
A6TAZ2	489000259
A6TAZ2	166227728
B7NBG8	481041758
B7NBG8	218432417
B7NBG8	226725771
B7NBG8	218705320
Q8TJN1	52783502
Q8TJN1	19917819
Q8TJN1	499333161
Q65W61	57013181
Q65W61	52306299
Q65W61	499512734
B5YQW3	226725767
B5YQW3	481041758
B5YQW3	209160362
Q2FPH2	88186947
Q2FPH2	499766506
Q2FPH2	121731686
B1J0R7	189041134
B1J0R7	481041758
B1J0R7	169754762
A7I5W4	501054648
A7I5W4	153998702
A7I5W4	167016727
Q5KUH7	499552058
Q5KUH7	56381751
Q5KUH7	62287964
Q8PZ51	499343055
Q8PZ51	52783501
Q8PZ51	20905035
A4WBH9	166228609
A4WBH9	754037426
A4WBH9	145318912
A2SPZ1	124362589
A2SPZ1	150416284
A2SPZ1	500157928
A5UJ57	148551107
A5UJ57	158513774
A5UJ57	500587534
Q46FW1	72394958
Q46FW1	499624552
Q46FW1	121698970
O27840	499179874
O27840	2622944
O27840	3183449
B5XQ52	226701095
B5XQ52	496079780
B5XQ52	206567859
Q2RFW3	83574124
Q2RFW3	123523792
Q2RFW3	499713137
Q2RFW3	83591210
Q727E5	46581314
Q727E5	499242630
Q727E5	52783527
Q727E5	46450735
Q8XCP1	15831785
Q8XCP1	12515867
Q8XCP1	13361998
Q8XCP1	481041758
Q8XCP1	52783516
Q8XCP1	821095773
Q8XCP1	446379431
Q8XCP1	814571815
Q8XCP1	937299150
Q8XCP1	814579446
Q5F600	59718982
Q5F600	59802087
Q5F600	489786461
Q5F600	66774210
Q9JX59	121051104
Q9JX59	488174602
Q9JX59	52783494
Q9K1E1	52783505
Q9K1E1	488150675
Q9K1E1	15676141
Q9K1E1	7225437
Q1H1K6	91709703
Q1H1K6	499798851
Q1H1K6	122399911
Q8EM65	499379818
Q8EM65	22778681
Q8EM65	52783529
Q0AJY9	114307089
Q0AJY9	122314829
A5CYC0	146275259
A5CYC0	189039784
A5CYC0	500961317
Q6D4K1	499406478
Q6D4K1	49611843
Q6D4K1	52783525
Q3A2U7	123573836
Q3A2U7	499661088
Q3A2U7	77545748
A3CX65	500170449
A3CX65	158513238
A3CX65	125862776
A6L8E9	496056266
A6L8E9	158513746
A6L8E9	149935266
A1KRP4	120865792
A1KRP4	488165418
A1KRP4	158513134
B4EYC2	226734738
B4EYC2	194682954
B4EYC2	490368648
C6DG20	506320384
C6DG20	251754887
C6DG20	259646521
Q7N3L4	52783528
Q7N3L4	36786024
Q7N3L4	499459459
Q02P72	115586133
Q02P72	122260040
Q02P72	489181558
Q87YP0	52783496
Q87YP0	492168828
Q87YP0	28870910
Q87YP0	28854159
Q9HZT7	52783530
Q9HZT7	9949003
Q9HZT7	15598106
Q9HZT7	489181558
Q2NGB4	84372869
Q2NGB4	121724200
Q21C99	499790161
Q21C99	90103950
Q21C99	122995668
Q2RXQ8	83574536
Q2RXQ8	123767155
Q2RXQ8	83591622
Q2RXQ8	499707301
A5WBC5	500598257
A5WBC5	172048435
A5WBC5	148570907
Q4KDD4	123655982
Q4KDD4	68344309
Q4KDD4	499373360
Q07V52	754182791
Q07V52	150416286
Q07V52	115516198
Q48FX8	123635617
Q48FX8	488617623
Q48FX8	71554119
Q57NH7	68053012
Q57NH7	486151354
Q57NH7	62128031
Q21FI6	89952528
Q21FI6	499789025
Q21FI6	123276212
Q5PI77	56127504
Q5PI77	62287944
Q5PI77	486151354
Q4FVS9	123649944
Q4FVS9	71037571
B5FTJ9	226725776
B5FTJ9	486151354
B5FTJ9	197936570
B4TKG5	226725777
B4TKG5	194408696
B4TKG5	486168230
B4TY04	194710690
B4TY04	486151354
B4TY04	226725779
A9MVT2	189041135
A9MVT2	486151354
A9MVT2	161363020
B5F3Q8	226725775
B5F3Q8	197214964
B5F3Q8	486151354
B2U461	187427966
B2U461	481041758
B2U461	226725780
Q8ZP00	52783518
Q8ZP00	16420366
Q8ZP00	446379450
Q8ZP00	16765175
B7V6V8	218771116
B7V6V8	489213786
B7V6V8	226701196
Q3Z2G2	585380192
Q3Z2G2	73855343
Q3Z2G2	150416314
Q2NTC7	84779821
Q2NTC7	499730417
Q2NTC7	123519408
Q8Z670	16503020
Q8Z670	29137146
Q8Z670	486151354
Q8Z670	52783517
Q8Z670	446379446
Q8Z670	16760723
A8GFM8	501095472
A8GFM8	166988524
A8GFM8	157322821
B2FNG8	501458195
B2FNG8	226706210
B2FNG8	190014332
B4SNQ6	226706091
B4SNQ6	194350553
B4SNQ6	501504349
B4SV75	486151354
B4SV75	194402371
B4SV75	226725778
Q0AUC1	499961040
Q0AUC1	114338835
Q0AUC1	122317233
Q8PEZ6	492709261
Q8PEZ6	52783500
Q8PEZ6	21110622
Q7UCL3	487399110
Q7UCL3	52783513
Q7UCL3	24051717
Q7UCL3	30041172
A9GV45	189040243
A9GV45	501190165
A9GV45	161159400
Q3BMJ1	150416300
Q3BMJ1	670476380
Q3BMJ1	78038277
Q0T515	150416313
Q0T515	110614933
Q0T515	487399110
Q2P8R3	123523475
Q2P8R3	499726619
Q2P8R3	84365906
B0RYW0	226706158
Q4UP19	66575794
Q4UP19	499349851
Q4UP19	81303591
A0LFC9	158512345
A0LFC9	500016586
A0LFC9	116696943
Q87BZ9	490189687
Q87BZ9	52783509
Q87BZ9	28057289
Q4ZVP9	150416277
Q4ZVP9	63255677
Q4ZVP9	66044970
B2K0F1	186698091
B2K0F1	488139857
B2K0F1	755385145
B2K0F1	226695944
A1JM85	122089027
A1JM85	491312522
A1JM85	123442066
A1JM85	158512679
B2I611	226734134
B2I611	182632024
B2I611	490189687
B0U3E5	167965364
B0U3E5	490184827
B0U3E5	226734169
Q32F38	82777209
Q32F38	81241357
Q32F38	150416312
Q1CH33	123373116
Q1CH33	488139857
Q1CH33	108776178
Q1CH33	229680360
Q1C8X9	488139857
Q1C8X9	123372543
Q9PB87	9107413
